date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:10	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Mar%202026%2013:55:44%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fpokemon-go-manager%2F&format=xml	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embed58b5	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:10	67493/67493	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:55:44%20GMT	https://oliverstadie.com/post-term/testing/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/testing/index.html	(from https://oliverstadie.com/skills-it/)
14:57:14	138609/138609	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2010:09:32%20GMT	https://oliverstadie.com/wp-content/uploads/2016/05/945x331xskills-it-featured-image1-945x331.png.pagespeed.ic.S3AjV4ORg0.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/945x331xskills-it-featured-image1-945x331.png.pagespeed.ic.S3AjV4ORg0.png	(from https://oliverstadie.com/skills-it/)
14:57:14	40569/40569	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:55:48%20GMT	https://oliverstadie.com/post-term/gui-testing/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/gui-testing/index.html	(from https://oliverstadie.com/skills-it/)
14:57:22	85468/85468	---M--	200	added ('OK')	image/png	etag:%2214ddc-53e632b989ed8%22	https://oliverstadie.com/wp-content/uploads/2016/10/Pokemon-Go-Manager.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/Pokemon-Go-Manager.png	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:23	40061/40061	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:55:57%20GMT	https://oliverstadie.com/post-term/karma/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/karma/index.html	(from https://oliverstadie.com/skills-it/)
14:57:25	312752/312752	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2010:09:58%20GMT	https://oliverstadie.com/wp-content/uploads/2016/05/600x210xforests-of-eden-featured-image-600x210.png.pagespeed.ic.KRLdPv9vIu.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/600x210xforests-of-eden-featured-image-600x210.png.pagespeed.ic.KRLdPv9vIu.png	(from https://oliverstadie.com/cat-nav/game-developer/)
14:57:26	47251/47251	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:00%20GMT	https://oliverstadie.com/post-term/junit/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/junit/index.html	(from https://oliverstadie.com/skills-it/)
14:57:36	58536/58536	---M--	200	added ('OK')	image/gif	etag:%22e4a8-53e5fdf8cc0f8%22	https://oliverstadie.com/wp-content/uploads/2016/10/responsive-inputs.gif?w=358&h=297&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/responsive-inputs3133.gif	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:37	40054/40054	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:10%20GMT	https://oliverstadie.com/post-term/chai/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/chai/index.html	(from https://oliverstadie.com/skills-it/)
14:57:39	144239/144239	---M--	200	added ('OK')	image/png	etag:%222336f-53e5fdfdbdaf8%22	https://oliverstadie.com/wp-content/uploads/2016/10/website-home.png?w=211&h=136&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/website-home274a.png	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:39	40061/40061	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:13%20GMT	https://oliverstadie.com/post-term/mocha/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/mocha/index.html	(from https://oliverstadie.com/skills-it/)
14:57:46	212684/212684	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Oct%202016%2023:48:58%20GMT	https://oliverstadie.com/wp-content/uploads/2016/10/945x331xPokemon-Go-Manager-945x331.png.pagespeed.ic.Tr2yPF4ufe.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/945x331xPokemon-Go-Manager-945x331.png.pagespeed.ic.Tr2yPF4ufe.png	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:47	40618/40618	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:21%20GMT	https://oliverstadie.com/post-term/capture-and-replay/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/capture-and-replay/index.html	(from https://oliverstadie.com/skills-it/)
14:57:47	3330/3330	---M-Z	200	added ('OK')	application/javascript	etag:%22d02-6246f1601c039-gzip%22	https://oliverstadie.com/wp-content/plugins/jetpack/_inc/jquery.spin.js?ver=1.3	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/plugins/jetpack/_inc/jquery.spin4e44.js	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:48	40674/40674	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:22%20GMT	https://oliverstadie.com/post-term/classification-tree-method/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/classification-tree-method/index.html	(from https://oliverstadie.com/skills-it/)
14:57:49	40096/40096	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:23%20GMT	https://oliverstadie.com/post-term/teddymocks/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/teddymocks/index.html	(from https://oliverstadie.com/skills-it/)
14:57:49	57499/57499	---M--	200	added ('OK')	image/png	etag:%22e09b-53e5fe0222af8%22	https://oliverstadie.com/wp-content/uploads/2016/10/website-home-mobile.png?w=95&h=169&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/website-home-mobile838f.png	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:50	36436/36436	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:24%20GMT	https://oliverstadie.com/post-term/mockito/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/mockito/index.html	(from https://oliverstadie.com/skills-it/)
14:57:50	50764/50764	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:24%20GMT	https://oliverstadie.com/post-term/continuous-integration/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/continuous-integration/index.html	(from https://oliverstadie.com/skills-it/)
14:57:51	56752/56752	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:25%20GMT	https://oliverstadie.com/post-term/automated-builds/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/automated-builds/index.html	(from https://oliverstadie.com/skills-it/)
14:57:52	2583/2583	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Mar%202026%2013:56:25%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fstomap-project-management-tool%2F	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embed1fa2.json	(from https://oliverstadie.com/stomap-project-management-tool/)
14:57:52	40089/40089	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:26%20GMT	https://oliverstadie.com/post-term/travis-ci/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/travis-ci/index.html	(from https://oliverstadie.com/skills-it/)
14:57:53	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Mar%202026%2013:56:27%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fstomap-project-management-tool%2F&format=xml	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embed14ca	(from https://oliverstadie.com/stomap-project-management-tool/)
14:57:53	172829/172829	---M--	200	added ('OK')	image/png	etag:%222a31d-53e5fe03d5418%22	https://oliverstadie.com/wp-content/uploads/2016/10/website-iv-calc.png?w=211&h=157&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/website-iv-calc58d6.png	(from https://oliverstadie.com/pokemon-go-manager/)
14:57:54	43933/43933	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:28%20GMT	https://oliverstadie.com/post-term/jenkins/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/jenkins/index.html	(from https://oliverstadie.com/skills-it/)
14:57:54	40061/40061	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:28%20GMT	https://oliverstadie.com/post-term/bower/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/bower/index.html	(from https://oliverstadie.com/skills-it/)
14:57:55	40061/40061	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:29%20GMT	https://oliverstadie.com/post-term/grunt/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/grunt/index.html	(from https://oliverstadie.com/skills-it/)
14:57:56	36637/36637	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:30%20GMT	https://oliverstadie.com/post-term/gulp/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/gulp/index.html	(from https://oliverstadie.com/skills-it/)
14:57:57	30013/30013	---M--	200	added ('OK')	image/png	etag:%22753d-532deb36dcf80%22	https://oliverstadie.com/wp-content/uploads/2016/05/stomap-featured-image.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/stomap-featured-image.png	(from https://oliverstadie.com/stomap-project-management-tool/)
14:57:57	43394/43394	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:31%20GMT	https://oliverstadie.com/post-term/npm/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/npm/index.html	(from https://oliverstadie.com/skills-it/)
14:57:58	36658/36658	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:32%20GMT	https://oliverstadie.com/post-term/webpack/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/webpack/index.html	(from https://oliverstadie.com/skills-it/)
14:57:59	2617/2617	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Mar%202026%2013:56:32%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fplayotope-platform-game-maker%2F	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embeda90a.json	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:57:59	43489/43489	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:34%20GMT	https://oliverstadie.com/post-term/tsd/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/tsd/index.html	(from https://oliverstadie.com/skills-it/)
14:58:00	2749/2749	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Mar%202026%2013:56:34%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fplayotope-platform-game-maker%2F&format=xml	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embed716b	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:58:01	43415/43415	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:35%20GMT	https://oliverstadie.com/post-term/yeoman/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/yeoman/index.html	(from https://oliverstadie.com/skills-it/)
14:58:13	93731/93731	---M--	200	added ('OK')	image/png	etag:%2216e23-532deb3ba1ac0%22	https://oliverstadie.com/wp-content/uploads/2016/05/playotope-featured-image.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/playotope-featured-image.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:58:14	43387/43387	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:48%20GMT	https://oliverstadie.com/post-term/yo/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/yo/index.html	(from https://oliverstadie.com/skills-it/)
14:58:18	230917/230917	---M--	200	added ('OK')	image/gif	etag:%2238605-53e5fdfaeeef8%22	https://oliverstadie.com/wp-content/uploads/2016/10/responsive-inputs-2.gif?w=95&h=124&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/10/responsive-inputs-2f3a7.gif	(from https://oliverstadie.com/pokemon-go-manager/)
14:58:19	36422/36422	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:53%20GMT	https://oliverstadie.com/post-term/maven/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/maven/index.html	(from https://oliverstadie.com/skills-it/)
14:58:23	163795/163795	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2010:09:22%20GMT	https://oliverstadie.com/wp-content/uploads/2016/05/945x331xstomap-featured-image-945x331.png.pagespeed.ic.-DTNNCyi1v.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/945x331xstomap-featured-image-945x331.png.pagespeed.ic.-DTNNCyi1v.png	(from https://oliverstadie.com/stomap-project-management-tool/)
14:58:23	36616/36616	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:56:58%20GMT	https://oliverstadie.com/post-term/gradle/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/gradle/index.html	(from https://oliverstadie.com/skills-it/)
14:58:29	165703/165703	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2010:09:27%20GMT	https://oliverstadie.com/wp-content/uploads/2016/05/945x331xplayotope-featured-image-945x331.png.pagespeed.ic.KKe36FJ_x1.jpg	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/945x331xplayotope-featured-image-945x331.png.pagespeed.ic.KKe36FJ_x1.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:58:29	51931/51931	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:57:03%20GMT	https://oliverstadie.com/post-term/android/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/android/index.html	(from https://oliverstadie.com/skills-it/)
14:58:49	180029/180029	---M--	200	added ('OK')	image/png	etag:%222bf3d-532de6e499d80%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-02.png?w=221&h=195&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-0251fd.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:58:50	51903/51903	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:57:24%20GMT	https://oliverstadie.com/post-term/ios/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/ios/index.html	(from https://oliverstadie.com/skills-it/)
14:59:04	241805/241805	---M--	200	added ('OK')	image/png	etag:%223b08d-532de6eb46d40%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-03.png?w=221&h=194&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-03a9ad.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:04	36530/36530	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:57:38%20GMT	https://oliverstadie.com/post-term/intel-xdk/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/intel-xdk/index.html	(from https://oliverstadie.com/skills-it/)
14:59:23	323859/323859	---M--	200	added ('OK')	image/png	etag:%224f113-532de6f1f3d00%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-04.png?w=165&h=145&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-04dadf.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:23	38193/38193	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:57:57%20GMT	https://oliverstadie.com/post-term/cordova/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/post-term/cordova/index.html	(from https://oliverstadie.com/skills-it/)
14:59:38	89991/89991	---M--	200	added ('OK')	image/png	etag:%2215f87-532de708d7300%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-07.png?w=165&h=145&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-07dadf.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:39	116079/116079	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:13%20GMT	https://oliverstadie.com/author/waog/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/author/waog/index.html	(from https://oliverstadie.com/skills-it/)
14:59:41	307772/307772	---M--	200	added ('OK')	image/png	etag:%224b23c-532de6f8a0cc0%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-05.png?w=165&h=145&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-05dadf.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:41	36503/36503	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://oliverstadie.com/wp-content,_plugins,_jetpack,_modules,_carousel,_jetpack-carousel.js,qver==20160325+wp-includes,_js,_wp-embed.min.js,qver==4.5.32.pagespeed.jc.2-ua27d7Gy.js	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content,_plugins,_jetpack,_modules,_carousel,_jetpack-carousel.js,qver==20160325+wp-includes,_js,_wp-embed.min.js,qver==4.5.32.pagespeed.jc.2-ua27d7Gy.js	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:42	760/760	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	https://oliverstadie.com/pokemon-go-manager/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/feed/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:42	116212/116212	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:16%20GMT	https://oliverstadie.com/category/uncategorized/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/category/uncategorized/index.html	(from https://oliverstadie.com/skills-it/)
14:59:43	44916/44916	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:17%20GMT	https://oliverstadie.com/pokemon-go-manager/website-home/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/website-home/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:43	44974/44974	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:17%20GMT	https://oliverstadie.com/pokemon-go-manager/website-iv-calc/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/website-iv-calc/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:44	533879/533879	---M--	200	added ('OK')	image/png	etag:%2282577-532de6da1c4c0%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-01.png?w=447&h=393&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-011952.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
14:59:44	44332/44332	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:18%20GMT	https://oliverstadie.com/pokemon-go-manager/responsive-inputs/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/responsive-inputs/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:45	44356/44356	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:19%20GMT	https://oliverstadie.com/pokemon-go-manager/responsive-inputs-2/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/responsive-inputs-2/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:45	2655/2655	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Mar%202026%2013:58:18%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fgui-testing%2F	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embeda6a7.json	(from https://oliverstadie.com/gui-testing/)
14:59:46	2787/2787	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Mar%202026%2013:58:19%20GMT	https://oliverstadie.com/wp-json/oembed/1.0/embed?url=%2Fgui-testing%2F&format=xml	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-json/oembed/1.0/embed053d	(from https://oliverstadie.com/gui-testing/)
14:59:46	44681/44681	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:20%20GMT	https://oliverstadie.com/pokemon-go-manager/website-home-mobile/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/pokemon-go-manager/website-home-mobile/index.html	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:48	26256/26256	---M--	200	added ('OK')	image/png	etag:%226690-532deb1f05740%22	https://oliverstadie.com/wp-content/uploads/2016/05/gui-testing-featured-image.png	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/05/gui-testing-featured-image.png	(from https://oliverstadie.com/gui-testing/)
14:59:49	70207/70207	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://oliverstadie.com/wp-content,_plugins,_jetpack,_modules,_wpgroho.js,qver==4.5.32+wp-includes,_js,_masonry.min.js,qver==3.1.2+wp-content,_themes,_baskerville,_js,_imagesloaded.pkgd.js,qver==4.5.32+wp-content,_themes,_baskerville,_js,_flexslider.min.js,qver==4.5.32+wp-content,_themes,_baskerville,_js,_global.js,qver==4.5.32+wp-content,_plugins,_wp-gallery-custom-links,_wp-gallery-custom-links.js,qver==1.1+wp-includes,_js,_wp-embed.min.js,qver==4.5.32+wp-content,_plugins,_jetpack,__inc,_spin.js,qver==1.3.pagespeed.jc.GPBZUEQv8B.js	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content,_plugins,_jetpack,_modules,_wpgroho.js,qver==4.5.32+wp-includes,_js,_masonry.min.js,qver==3.1.2+wp-content,_themes,_baskerville,_js,_imagesloaded.pkgd-2.js,	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:50	38980/38980	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://oliverstadie.com/wp-content/plugins/jetpack/modules/carousel,_jetpack-carousel.js,qver==20160325+tiled-gallery,_tiled-gallery,_tiled-gallery.js,qver==4.5.32.pagespeed.jc.w1GghEk_Hd.js	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/plugins/jetpack/modules/carousel,_jetpack-carousel.js,qver==20160325+tiled-gallery,_tiled-gallery,_tiled-gallery.js,qver==4.5.32.pagespeed.jc.w1GghEk_Hd.a	(from https://oliverstadie.com/pokemon-go-manager/)
14:59:51	806/806	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	https://oliverstadie.com/stomap-project-management-tool/feed/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/stomap-project-management-tool/feed/index.html	(from https://oliverstadie.com/stomap-project-management-tool/)
15:00:02	343024/343024	---M--	200	added ('OK')	image/png	etag:%2253bf0-532de70041ec0%22	https://oliverstadie.com/wp-content/uploads/2016/04/playotope-06.png?w=165&h=145&crop=1	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-content/uploads/2016/04/playotope-06dadf.png	(from https://oliverstadie.com/playotope-platform-game-maker/)
15:00:03	47490/47490	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:37%20GMT	https://oliverstadie.com/blog/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/blog/index.html	(from https://oliverstadie.com/stomap-project-management-tool/)
15:00:06	49202/49202	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://oliverstadie.com/wp-includes,_js,_jquery,_jquery-migrate.min.js,qver==1.4.1+wp-content,_plugins,_contact-bank,_assets,_js,_jquery.Tooltip.js,qver==4.5.32+wp-content,_plugins,_contact-bank,_assets,_js,_jquery.validate.min.js,qver==4.5.32+wp-content,_plugins,_simple-follow-me-social-buttons-widget,_assets,_js,_front-widget.js,qver==3.3.3+wp-content,_plugins,_jetpack,__inc,_spin.js,qver==1.3+wp-content,_plugins,_jetpack,__inc,_jquery.spin.js,qver==1.3+wp-content,_plugins,_jetpack,_modules,_tiled-gallery,_tiled-gallery,_tiled-gallery.js,qver==4.5.32.pagespeed.jc.MisZ9G9AA7.js	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/wp-includes,_js,_jquery,_jquery-migrate.min.js,qver==1.4.1+wp-content,_plugins,_contact-bank,_assets,_js,_jquery.Tooltip.js,qver==4.5-2.32+wp-content,_plugins,_contact	(from https://oliverstadie.com/playotope-platform-game-maker/)
15:00:07	46410/46410	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2013:58:41%20GMT	https://oliverstadie.com/playotope-platform-game-maker/playotope-01/	D:/dev/wp-portfolio-scraped/archive-portfolio-wp-2026/oliverstadie.com/playotope-platform-game-maker/playotope-01/index.html	(from https://oliverstadie.com/playotope-platform-game-maker/)
